ANO;MES;PERFIL_CARGA;TIPO_MERCADORIA;MOVIMENTACAO;NAVEGACAO;TIPO_INSTALACAO;TOTAL_TONELADAS;TOTAL_TEU;TOTAL_UNIDADE
2023;12;CONTEINER;AHGB;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;631.765;0;0
2023;12;CONTEINER;AHGB / AH REN;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;344.999;0;0
2023;12;CONTEINER;ALCOOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;387.090;0;0
2023;12;CONTEINER;ALCOOL;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;136.199;0;0
2023;12;CONTEINER;ALCOOL ETANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;99.862;0;0
2023;12;CONTEINER;CARGA GERAL;;CABOTAGEM;PORTO ORGANIZADO;294;4;2
2023;12;CONTEINER;CARGA GERAL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;186;20;4
2023;12;CONTEINER;CARGA GERAL;;LONGO_CURSO;TUP;1.584;165;81
2023;12;CONTEINER;CC;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;132.000;66000;121
2023;12;CONTEINER;CC;;EXPORTACAO/LONGO CURSO;TUP;84.000;42000;77
2023;12;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;7.094.958;3547423;5200
2023;12;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;929.360;464680;623
2023;12;CONTEINER;CELULOSE;;LONGO_CURSO;PORTO ORGANIZADO;2.907.000;1452480;2499
2023;12;CONTEINER;COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;567.917;0;0
2023;12;CONTEINER;COMBUSTIVEL / BUNKER;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;386.147;0;0
2023;12;CONTEINER;COMBUSTIVEL VLSFO;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;100.055;0;0
2023;12;CONTEINER;CONSUMO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;615.865;0;0
2023;12;CONTEINER;CONTAINER;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2023;12;CONTEINER;CONTAINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2023;12;CONTEINER;CONTAINERS;;LONGO_CURSO;TUP;0;0;0
2023;12;CONTEINER;CONTEINER;;CABOTAGEM;TUP;0;0;0
2023;12;CONTEINER;CONTEINER;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2023;12;CONTEINER;CONTEINER;;IMPORT/EXPORT/LONGO CURSO;TUP;42.875;28224;126
2023;12;CONTEINER;D I E S E L / S 10 / S 500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;214.951;0;0
2023;12;CONTEINER;D I E S E L /S10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;214.951;0;0
2023;12;CONTEINER;DIESEL / GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;55.340;0;0
2023;12;CONTEINER;DIESEL / S10;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;56.047;0;0
2023;12;CONTEINER;DIESEL MARITIMO;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;79.711;0;0
2023;12;CONTEINER;DIESEL S 10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;81.500;0;0
2023;12;CONTEINER;DIESEL S 10 / GASOLINA;;LONGO_CURSO;PORTO ORGANIZADO;81.446;0;0
2023;12;CONTEINER;DIESEL S 500 / GASOLINA;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;503.126;0;0
2023;12;CONTEINER;DIESEL S10;;CABOTAGEM;PORTO ORGANIZADO;46.048;0;0
2023;12;CONTEINER;DIESEL S10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;492.538;0;0
2023;12;CONTEINER;ETANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;223.751;0;0
2023;12;CONTEINER;ETHANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.046.742;0;0
2023;12;CONTEINER;FARELO;;EXPORTACAO/LONGO CURSO;TUP;321.486;0;0
2023;12;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;6.471.614;0;0
2023;12;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;TUP;9.428.024;0;0
2023;12;CONTEINER;FARELO SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;440.982;0;0
2023;12;CONTEINER;FARELO SOJA;;EXPORTACAO/LONGO CURSO;TUP;251.990;0;0
2023;12;CONTEINER;G A S O L I N A;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;187.885;0;0
2023;12;CONTEINER;GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;54.482;0;0
2023;12;CONTEINER;GASOLINA / DIESEL S10/S500;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;135.597;0;0
2023;12;CONTEINER;GASOLINA AVIACAO;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;79.711;0;0
2023;12;CONTEINER;GASOLINA/CUMENO/BENZENO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;986.066;0;0
2023;12;CONTEINER;GORDURA MISTA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;104.553;0;0
2023;12;CONTEINER;MILHO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.657.218;0;0
2023;12;CONTEINER;MILHO;;EXPORTACAO/LONGO CURSO;TUP;23.226.816;0;0
2023;12;CONTEINER;MILHO;;LONGO_CURSO;TUP;3.719.523;0;0
2023;12;CONTEINER;MILHO A GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.632.180;0;0
2023;12;CONTEINER;MILHO A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;3.220.113;0;0
2023;12;CONTEINER;MILHO A GRANEOL;;LONGO_CURSO;TUP;2.672.736;0;0
2023;12;CONTEINER;NONEMO / B T X;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;154.988;0;0
2023;12;CONTEINER;O COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;193.094;0;0
2023;12;CONTEINER;O COMBUSTIVEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;256.234;0;0
2023;12;CONTEINER;OL VEGETAL /ESTEARINA / PKO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;46.641;0;0
2023;12;CONTEINER;OLEO COMBUSTIVEL;;CABOTAGEM;PORTO ORGANIZADO;168.555;0;0
2023;12;CONTEINER;OLEO COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;35.967;0;0
2023;12;CONTEINER;OLEO COMBUSTIVEL;;LONGO_CURSO;PORTO ORGANIZADO;325.441;0;0
2023;12;CONTEINER;OLEO DEGOMADO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;184.691;0;0
2023;12;CONTEINER;OLEO DIESEL S 10;;CABOTAGEM;PORTO ORGANIZADO;227.273;0;0
2023;12;CONTEINER;PELLETS;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;689.411;0;0
2023;12;CONTEINER;SEBO BOVINO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.403.110;0;0
2023;12;CONTEINER;SEBO BOVINO / GRAXA SUINA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;68.315;0;0
2023;12;CONTEINER;SOJA;;EXPORTACAO/LONGO CURSO;TUP;6.824.141;0;0
2023;12;CONTEINER;SUCO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.387.024;0;0
2023;12;CONTEINER;SUCO A GRANEL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;121.755;0;0
2023;12;CONTEINER;SUCO CITRICO;;LONGO_CURSO;PORTO ORGANIZADO;156.819;0;0
2023;12;CONTEINER;TOLUENO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;986.066;0;0
2023;12;CONTEINER;VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;66.959;25212;132
2023;12;CONTEINER;VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;106.231;22545;525
2023;12;CONTEINER;VEICULOS;;LONGO_CURSO;TUP;14.758;9752;140
2023;12;CONTEINER;;;EXPORTACAO/LONGO CURSO;TUP;38;6;6
2023;12;GRANEIS DE ORIGEM VEGETAL;CARGA GERAL;;IMPORTACAO/LONGO CURSO;TUP;20.062;3150;14
2023;12;GRANEIS DE ORIGEM VEGETAL;CC;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CC;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CC;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CC;;IMPORTACAO/LONGO CURSO;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CC;;LONGO_CURSO;TUP;263;4;4
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTAINER;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMP. CABOTAGEM/EXP. LONGO CURS;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;IMPORT/EXPORT/LONGO CURSO;TUP;17.970;7021;35
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTAINERS;;LONGO_CURSO;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;EXPORTACAO/LONGO CURSO;TUP;31;5;5
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;IMP. LONGO CURSO/EXP. CABOTAGE;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;IMPORT/EXPORT/LONGO CURSO;TUP;15.725;3863;106
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINER;;LONGO_CURSO;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINER S;;EXPORTACAO/LONGO CURSO;TUP;159;28;8
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINER S;;IMPORT/EXPORT/CABOTAGEM;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINER S;;IMPORT/EXPORT/LONGO CURSO;TUP;6.614;1670;35
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMP. CABOTAGEM/EXP. LONGO CURS;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/CABOTAGEM;TUP;3.774;74;74
2023;12;GRANEIS DE ORIGEM VEGETAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;ORTOXILENO/XILENO BA/GASOLINA;;CABOTAGEM;PORTO ORGANIZADO;122.269;0;0
2023;12;GRANEIS DE ORIGEM VEGETAL;VARIOS;;EXPORTACAO/LONGO CURSO;TUP;128.382;208800;6272
2023;12;GRANEIS DE ORIGEM VEGETAL;VEICULOS;;EXPORTACAO/LONGO CURSO;TUP;46.794;11226;270
2023;12;GRANEIS DE ORIGEM VEGETAL;VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;31.423;14555;149
2023;12;LIQUIDOS A GRANEL;CONSUMO;;EXPORTACAO/LONGO CURSO;TUP;425.600;0;0
2023;12;LIQUIDOS A GRANEL;REPAROS A BORDO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;353.401;0;0
2023;12;LIQUIDOS A GRANEL;;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;353.401;0;0
2023;12;LIQUIDOS A GRANEL;;;IMPORT/EXPORT/CABOTAGEM;TUP;20.590;0;0
2024;1;CARGA GERAL;ACETATO DE BUTILA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;404.448;0;0
2024;1;CARGA GERAL;ACETATO DE BUTILA;;IMPORTACAO/LONGO CURSO;TUP;202.224;0;0
2024;1;CARGA GERAL;ACIDO ACETICO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.548.807;0;0
2024;1;CARGA GERAL;ACIDO ACETICO;;IMPORTACAO/LONGO CURSO;TUP;101.112;0;0
2024;1;CARGA GERAL;ACIDO ACETICO/ESTIRENO/PGUSP/VAM;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;729.645;0;0
2024;1;CARGA GERAL;ACRILATO DE BUTILA / ACIDO ACRILICO / SODA CAUSTICA;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;566.090;0;0
2024;1;CARGA GERAL;ALCOOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;631.765;0;0
2024;1;CARGA GERAL;BRICHT STOOCK / NEUTRO PESADO / OLEO NEUTRO LEVE;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;198.099;0;0
2024;1;CARGA GERAL;BUTILA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;256.247;0;0
2024;1;CARGA GERAL;CARGA GERAL;;IMPORTACAO/LONGO CURSO;TUP;13.687;4464;32
2024;1;CARGA GERAL;CC;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2024;1;CARGA GERAL;CLORETO DE POTASSIO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.713.009;0;0
2024;1;CARGA GERAL;CONTAINERS;;IMPORTACAO/LONGO CURSO;TUP;36.834;3978;2613
2024;1;CARGA GERAL;CONTEINER;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;2.312.000;28532596;3196
2024;1;CARGA GERAL;CONTEINER;;IMPORT/EXPORT/LONGO CURSO;TUP;170.000;2097985;235
2024;1;CARGA GERAL;CONTEINER;;IMPORTACAO/LONGO CURSO;TUP;0;0;0
2024;1;CARGA GERAL;CONTEINERES;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2024;1;CARGA GERAL;DIESEL S 10;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;2.678.728;0;0
2024;1;CARGA GERAL;DIESEL S10;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;3.248.229;0;0
2024;1;CARGA GERAL;DIESEL S10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.954.868;0;0
2024;1;CARGA GERAL;ENXOFRE;;IMPORTACAO/LONGO CURSO;TUP;360.993;0;0
2024;1;CARGA GERAL;ESTEARINA / OLEINA / OLEO DE PALMA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;13.657;0;0
2024;1;CARGA GERAL;ESTIRENO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.428.525;0;0
2024;1;CARGA GERAL;ESTIRENO;;IMPORT/EXPORT/LONGO CURSO;TUP;129.866;0;0
2024;1;CARGA GERAL;ESTIRENO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;729.645;0;0
2024;1;CARGA GERAL;ETANOL;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;101.563;0;0
2024;1;CARGA GERAL;EZOLEM / PLURACT 9 / AGUARRAZ;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;101.563;0;0
2024;1;CARGA GERAL;FERTILIZANTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;212.500;0;0
2024;1;CARGA GERAL;G L P;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;44.122;0;0
2024;1;CARGA GERAL;H S 200;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;296.276;0;0
2024;1;CARGA GERAL;HEXENE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;202.224;0;0
2024;1;CARGA GERAL;HEXENE;;IMPORTACAO/LONGO CURSO;TUP;101.112;0;0
2024;1;CARGA GERAL;IPA;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.428.525;0;0
2024;1;CARGA GERAL;IPA;;IMPORT/EXPORT/LONGO CURSO;TUP;129.866;0;0
2024;1;CARGA GERAL;KCL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.673.552;0;0
2024;1;CARGA GERAL;M A P;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;330.000;0;0
2024;1;CARGA GERAL;MDI;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;125.105;0;0
2024;1;CARGA GERAL;MEG SOLVENTE;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;296.276;0;0
2024;1;CARGA GERAL;MEG/DPG;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;729.645;0;0
2024;1;CARGA GERAL;METANOL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;44.831;0;0
2024;1;CARGA GERAL;N PROPANOL;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.428.525;0;0
2024;1;CARGA GERAL;N PROPANOL;;IMPORT/EXPORT/LONGO CURSO;TUP;129.866;0;0
2024;1;CARGA GERAL;NAFTA;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;5.111.133;0;0
2024;1;CARGA GERAL;NAFTA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;4.601.329;0;0
2024;1;CARGA GERAL;NH 140NH 400NH 20OLEO ISOVOLT;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;35.459;0;0
2024;1;CARGA GERAL;NITRATO DE AMONIA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.019.313;0;0
2024;1;CARGA GERAL;NONENO;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;12.397;0;0
2024;1;CARGA GERAL;NPK;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.660.012;0;0
2024;1;CARGA GERAL;O LUBRIF;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;256.247;0;0
2024;1;CARGA GERAL;OLEO DE PALMA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;13.657;0;0
2024;1;CARGA GERAL;OLEO DIESEL S 10;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.133.754;0;0
2024;1;CARGA GERAL;ORTOXILENO / SODA CAUSTICA/XILENO;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;101.563;0;0
2024;1;CARGA GERAL;ORTOXILENO / XILENO;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;110.688;0;0
2024;1;CARGA GERAL;POLIOL TDI;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;256.247;0;0
2024;1;CARGA GERAL;PQDVS;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.428.525;0;0
2024;1;CARGA GERAL;PQDVS;;IMPORT/EXPORT/LONGO CURSO;TUP;129.866;0;0
2024;1;CARGA GERAL;SAL;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;1.629.635;0;0
2024;1;CARGA GERAL;SAL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.196.816;0;0
2024;1;CARGA GERAL;SEBO BOVINO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;56.785;0;0
2024;1;CARGA GERAL;SEBO BOVINO / GRAXA SUINA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;56.785;0;0
2024;1;CARGA GERAL;SFS;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.643.945;0;0
2024;1;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;1.805.659;0;0
2024;1;CARGA GERAL;SODA CAUSTICA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;144.037;0;0
2024;1;CARGA GERAL;SODA CAUSTICA / ORTOXILENO;;IMPORT/EXPORT/LONGO CURSO;TUP;0;0;0
2024;1;CARGA GERAL;SODA CAUSTICA LIQ;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;42.187;0;0
2024;1;CARGA GERAL;SODA CAUSTICA LIQUIDA;;IMPORTACAO/CABOTAGEM;PORTO ORGANIZADO;42.187;0;0
2024;1;CARGA GERAL;SODA CAUSTICA/EZOLEM / PLURACT 9 / AGUARRAZ;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;110.688;0;0
2024;1;CARGA GERAL;SULFATO DE AMONIA;;IMPORTACAO/LONGO CURSO;TUP;2.334.450;0;0
2024;1;CARGA GERAL;SULFATO DE AMONIO;;IMPORTACAO/LONGO CURSO;TUP;752.099;0;0
2024;1;CARGA GERAL;SUPER FOSFATO TRIPLO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.750.142;0;0
2024;1;CARGA GERAL;SUPERFOSFATO SIMPLES;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.643.945;0;0
2024;1;CARGA GERAL;SUPERFOSFATO TRIPLO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;1.085.689;0;0
2024;1;CARGA GERAL;T D I;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;12.397;0;0
2024;1;CARGA GERAL;TRIGO;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.592.481;0;0
2024;1;CARGA GERAL;TRIGO A GRANEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.595.147;0;0
2024;1;CARGA GERAL;UREIA;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;5.129.886;0;0
2024;1;CARGA GERAL;UREIA;;IMPORTACAO/LONGO CURSO;TUP;1.699.580;0;0
2024;1;CARGA GERAL;UREIA;;LONGO_CURSO;TUP;937.591;0;0
2024;1;CARGA GERAL;VAM;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.428.525;0;0
2024;1;CARGA GERAL;VAM;;IMPORT/EXPORT/LONGO CURSO;TUP;129.866;0;0
2024;1;CARGA GERAL;VEICULOS;;IMPORTACAO/LONGO CURSO;TUP;696;190;10
2024;1;CARGA GERAL;VERSENE / HMD / MDI;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;1.428.525;0;0
2024;1;CARGA GERAL;VERSENE / HMD / MDI;;IMPORT/EXPORT/LONGO CURSO;TUP;129.866;0;0
2024;1;CONTEINER;A M I X;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;296.276;0;0
2024;1;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.074.549;42187670;2820
2024;1;CONTEINER;ACUCAR;;EXPORTACAO/LONGO CURSO;TUP;11.519.274;0;0
2024;1;CONTEINER;ACUCAR;;LONGO_CURSO;TUP;1.540.261;0;0
2024;1;CONTEINER;ACUCAR A GRANEL;;EXPORTACAO/LONGO CURSO;TUP;3.027.950;0;0
2024;1;CONTEINER;ACUCAR A GRANEL;;LONGO_CURSO;TUP;1.620.760;0;0
2024;1;CONTEINER;AH ANP;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;120.217;0;0
2024;1;CONTEINER;ALCOOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;3.103.848;0;0
2024;1;CONTEINER;ALCOOL;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;125.105;0;0
2024;1;CONTEINER;ALCOOL ANIDRO;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;566.090;0;0
2024;1;CONTEINER;ATADOS COM CELULOSE;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;173.142;86571;117
2024;1;CONTEINER;ATADOS DE CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;644.000;322000;492
2024;1;CONTEINER;B T X;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;125.105;0;0
2024;1;CONTEINER;BENZENO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;16.479;0;0
2024;1;CONTEINER;BUNKER/DIESEL;;IMPORTACAO/LONGO CURSO;PORTO ORGANIZADO;143.629;0;0
2024;1;CONTEINER;C O M B U S T I V E L;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;311.821;0;0
2024;1;CONTEINER;CARGA GERAL;;EXPORTACAO/LONGO CURSO;TUP;4.328;654;8
2024;1;CONTEINER;CC;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2024;1;CONTEINER;CELULOSE;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;886.584;443292;774
2024;1;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;12.732.362;6366181;25212
2024;1;CONTEINER;CELULOSE;;EXPORTACAO/LONGO CURSO;TUP;124.880;62440;92
2024;1;CONTEINER;CELULOSE;;IMPORT/EXPORT/LONGO CURSO;PORTO ORGANIZADO;2.312.000;28532596;3196
2024;1;CONTEINER;CELULOSE;;IMPORT/EXPORT/LONGO CURSO;TUP;170.000;2097985;235
2024;1;CONTEINER;CELULOSE;;LONGO_CURSO;PORTO ORGANIZADO;165.200;82600;56
2024;1;CONTEINER;COMBUSTIVEL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;208.195;0;0
2024;1;CONTEINER;COMBUSTIVEL / BUNKER;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;408.182;0;0
2024;1;CONTEINER;CONTAINERS;;EXPORTACAO/LONGO CURSO;TUP;0;0;0
2024;1;CONTEINER;CONTEINER/VEICULOS;;IMPORT/EXPORT/LONGO CURSO;TUP;1.454;119;21
2024;1;CONTEINER;DIESEL / GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;89.947;0;0
2024;1;CONTEINER;DIESEL S 500/GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;49.050;0;0
2024;1;CONTEINER;DIESEL S500 / GASOLINA;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;244.628;0;0
2024;1;CONTEINER;E T H A N O L;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;635.637;0;0
2024;1;CONTEINER;ETANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;277.472;0;0
2024;1;CONTEINER;ETHANOL;;EXPORTACAO/CABOTAGEM;PORTO ORGANIZADO;50.864;0;0
2024;1;CONTEINER;ETHANOL;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;337.737;0;0
2024;1;CONTEINER;ETHANOL;;IMPORT/EXPORT/CABOTAGEM;PORTO ORGANIZADO;110.688;0;0
2024;1;CONTEINER;FARELO;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.078.588;0;0
2024;1;CONTEINER;FARELO DE SOJA;;EXPORTACAO/LONGO CURSO;PORTO ORGANIZADO;2.401.198;0;0
